"","State","Brewery_id","Beer_ID","Style","Ounces","City","IBU","ABV","Beer_Name","Brewery_Name"
"773"," IL",362,740,"American Double / Imperial IPA",12,"Lake Barrington",100,8.2,"Hop Slayer Double IPA (2011)","Wild Onion Brewing Company"
"774"," IL",45,609,"Herbed / Spiced Beer",12,"Chicago",15,5.8,"Rosa Hibiscus Ale","Revolution Brewing Company"
"775"," IL",362,1618,"Pumpkin Ale",12,"Lake Barrington",30,4.5,"Pumpkin Ale","Wild Onion Brewing Company"
"776"," IL",211,2155,"Extra Special / Strong Bitter (ESB)",12,"Evanston",30,4.8,"Smittytown","Temperance Beer Company"
"777"," IL",328,1753,"American IPA",16,"Chicago",30,7,"Heyoka IPA","Half Acre Beer Company"
"778"," IL",328,1134,"German Pilsener",16,"Chicago",30,5.7,"Pony Pilsner","Half Acre Beer Company"
"779"," IL",75,1284,"Dortmunder / Export Lager",12,"Warrenville",17,5.1,"Dog Days Lager","Two Brothers Brewing Company"
"780"," IL",257,1663,"Belgian Strong Dark Ale",16,"Chicago",30,8.6,"Nuclear Winter","Finch's Beer Company"
"781"," IL",58,2025,"American IPA",12,"Bloomington",76,6.3,"Vertex IPA","Destihl Brewery"
"782"," IL",328,849,"English India Pale Ale (IPA)",16,"Chicago",30,6,"Meat Wave","Half Acre Beer Company"
"783"," IL",41,2585,"American IPA",16,"Murphysboro",60,7.5,"Galaxy IPA","Big Muddy Brewing"
"784"," IL",66,2528,"American Pale Ale (APA)",24,"Chicago",30,5.3,"Spin Doctor","Mikerphone Brewing"
"785"," IL",66,2533,"American IPA",24,"Chicago",30,7.5,"Misty Mountain Hop","Mikerphone Brewing"
"786"," IL",45,1133,"Belgian Pale Ale",12,"Chicago",30,6.8,"A Little Crazy","Revolution Brewing Company"
"787"," IL",257,1981,"American Double / Imperial IPA",16,"Chicago",30,9,"Hardcore Chimera","Finch's Beer Company"
"788"," IL",176,2206,"American Double / Imperial IPA",16,"Chicago",30,9.6,"Bitter Biker Double IPA","Spiteful Brewing Company"
"789"," IL",176,2271,"American Pale Ale (APA)",16,"Chicago",30,5.8,"Ball & Chain (2014)","Spiteful Brewing Company"
"790"," IL",75,1630,"American Dark Wheat Ale",12,"Warrenville",43,5.8,"Night Cat (2014)","Two Brothers Brewing Company"
"791"," IL",75,1121,"American Pale Ale (APA)",12,"Warrenville",36,5.1,"Sidekick Extra Pale Ale","Two Brothers Brewing Company"
"792"," IL",89,1829,"American Pale Wheat Ale",12,"Chicago",18,4.2,"312 Urban Wheat Ale","Goose Island Brewing Company"
"793"," IL",66,2529,"American IPA",24,"Chicago",30,7.5,"Love In An Ellavator","Mikerphone Brewing"
"794"," IL",257,1662,"American Pale Wheat Ale",16,"Chicago",22,5,"Wet Hot American Wheat Ale","Finch's Beer Company"
"795"," IL",75,861,"American Strong Ale",12,"Warrenville",68,7,"Cane and Ebel","Two Brothers Brewing Company"
"796"," IL",75,1040,"American Pale Ale (APA)",12,"Warrenville",30,6.5,"Hobnob B & B Pale Ale","Two Brothers Brewing Company"
"797"," IL",328,352,"American Brown Ale",16,"Chicago",30,6,"Over Ale","Half Acre Beer Company"
"798"," IL",176,1632,"American Pale Wheat Ale",12,"Chicago",30,5.5,"In the Weeds","Spiteful Brewing Company"
"799"," IL",66,2534,"American IPA",24,"Chicago",30,8,"Disco Superfly","Mikerphone Brewing"
"800"," IL",89,2457,"American Pale Ale (APA)",16,"Chicago",30,5.4,"312 Urban Pale Ale","Goose Island Brewing Company"
"801"," IL",176,1634,"American Pale Ale (APA)",12,"Chicago",30,6,"Alley Time","Spiteful Brewing Company"
"802"," IL",362,1619,"American Double / Imperial IPA",12,"Lake Barrington",100,8.2,"Hop Slayer Double IPA","Wild Onion Brewing Company"
"803"," IL",176,2134,"American Amber / Red Ale",16,"Chicago",30,6,"Angry Adam","Spiteful Brewing Company"
"804"," IL",257,1664,"American Black Ale",16,"Chicago",80,8,"Sobek & Set","Finch's Beer Company"
"805"," IL",257,350,"American Blonde Ale",16,"Chicago",30,4.7,"Golden Wing Blonde Ale","Finch's Beer Company"
"806"," IL",41,2586,"Fruit / Vegetable Beer",12,"Murphysboro",30,6,"Blueberry Blonde","Big Muddy Brewing"
"807"," IL",89,2201,"American Pale Wheat Ale",16,"Chicago",18,4.2,"312 Urban Wheat Ale","Goose Island Brewing Company"
"808"," IL",211,1939,"English India Pale Ale (IPA)",12,"Evanston",30,6.6,"Gatecrasher","Temperance Beer Company"
"809"," IL",176,1633,"Irish Red Ale",12,"Chicago",30,5.8,"Fat Badger","Spiteful Brewing Company"
"810"," IL",257,351,"American Pale Ale (APA)",16,"Chicago",30,5.5,"Cut Throat Pale Ale (2011)","Finch's Beer Company"
"811"," IL",176,1820,"American Pale Ale (APA)",16,"Chicago",30,7.3,"Ghost Bike Pale Ale","Spiteful Brewing Company"
"812"," IL",176,2136,"American Porter",16,"Chicago",30,8.2,"God Damn Pigeon Porter","Spiteful Brewing Company"
"813"," IL",89,2202,"American Pale Ale (APA)",12,"Chicago",30,5.4,"312 Urban Pale Ale","Goose Island Brewing Company"
"814"," IL",75,1042,"Märzen / Oktoberfest",12,"Warrenville",23,7.7,"Atom Smasher","Two Brothers Brewing Company"
"815"," IL",257,941,"American Stout",16,"Chicago",30,5.3,"Secret Stache Stout","Finch's Beer Company"
"816"," IL",553,174,"American Amber / Red Ale",12,"Libertyville",30,5.6,"Mickey Finn's Amber Ale","Mickey Finn's Brewery"
"817"," IL",328,149,"American Blonde Ale",16,"Chicago",30,4.2,"Gossamer Golden Ale","Half Acre Beer Company"
"818"," IL",257,481,"American IPA",16,"Chicago",30,7.5,"Threadless IPA","Finch's Beer Company"
"819"," IL",211,1982,"Fruit / Vegetable Beer",12,"Evanston",30,4,"Greenwood Beach","Temperance Beer Company"
"820"," IL",257,809,"American Pale Ale (APA)",16,"Chicago",30,5.5,"Cut Throat Pale Ale","Finch's Beer Company"
"821"," IL",176,1819,"American IPA",12,"Chicago",30,6.2,"Spiteful IPA","Spiteful Brewing Company"
"822"," IL",89,581,"American Pale Wheat Ale",12,"Chicago",20,4.2,"312 Urban Wheat Ale (2012)","Goose Island Brewing Company"
"823"," IL",257,935,"American Amber / Red Ale",16,"Chicago",72,8,"Fascist Pig Ale","Finch's Beer Company"
"824"," IL",176,1821,"American Double / Imperial IPA",12,"Chicago",30,9.6,"Bitter Biker Double IPA","Spiteful Brewing Company"
"825"," IN",28,2603,"American IPA",16,"Columbus",33,6.5,"Galaxyfest","450 North Brewing Company"
"826"," IN",178,2258,"American Pale Ale (APA)",12,"Gary",33,5.5,"Jade","18th Street Brewery"
"827"," IN",178,2259,"American Porter",12,"Gary",33,6.5,"Foreman","18th Street Brewery"
"828"," IN",26,526,"Märzen / Oktoberfest",16,"Indianapolis",23,5.5,"Sun King Oktoberfest (2011)","Sun King Brewing Company"
"829"," IN",178,1979,"American Pale Ale (APA)",12,"Gary",60,6.1,"Bitter Bitch","18th Street Brewery"
"830"," IN",28,2220,"Belgian Strong Dark Ale",16,"Columbus",33,9,"Barn Yeti","450 North Brewing Company"
"831"," IN",25,2606,"Fruit / Vegetable Beer",24,"Michigan City",33,7.8,"Mr. Tea","Burn 'Em Brewing"
"832"," IN",166,1700,"Dortmunder / Export Lager",16,"Aurora",27,5.7,"Aurora Lager","Great Crescent Brewery"
"833"," IN",23,2610,"American IPA",16,"Valparaiso",90,6.4,"The Gadget","Four Fathers Brewing "
"834"," IN",178,2264,"American IPA",12,"Gary",33,7.1,"Rise of the Phoenix","18th Street Brewery"
"835"," IN",23,2613,"Oatmeal Stout",16,"Valparaiso",33,5.5,"Feel Like Maplin' Love","Four Fathers Brewing "
"836"," IN",26,1599,"Extra Special / Strong Bitter (ESB)",16,"Indianapolis",55,6.5,"Royal Brat","Sun King Brewing Company"
"837"," IN",251,2016,"English Brown Ale",16,"Angola",33,4.5,"Englishman","Chapman's Brewing"
"838"," IN",26,2164,"American Porter",16,"Indianapolis",23,5.4,"Cowbell","Sun King Brewing Company"
"839"," IN",206,1794,"German Pilsener",12,"Lafayette",33,4.5,"People's Pilsner","People's Brewing Company"
"840"," IN",178,2260,"American Pale Ale (APA)",12,"Gary",33,4.5,"Lake Street Express","18th Street Brewery"
"841"," IN",26,2215,"Scottish Ale",16,"Indianapolis",33,5.4,"Java Mac","Sun King Brewing Company"
"842"," IN",25,2607,"American Black Ale",16,"Michigan City",33,6.8,"Black Beer'd","Burn 'Em Brewing"
"843"," IN",251,2017,"American Pale Ale (APA)",16,"Angola",30,5.5,"Pail Ale","Chapman's Brewing"
"844"," IN",178,1980,"Belgian IPA",12,"Gary",33,8.5,"Troll Destroyer","18th Street Brewery"
"845"," IN",20,2619,"American Pale Ale (APA)",16,"Plainfield",33,5.8,"Insert Hop Reference","Brew Link Brewing"
"846"," IN",26,651,"American Double / Imperial IPA",16,"Indianapolis",91,9.1,"Isis","Sun King Brewing Company"
"847"," IN",23,2611,"American IPA",16,"Valparaiso",33,6,"The 26th","Four Fathers Brewing "
"848"," IN",18,1449,"American Double / Imperial IPA",16,"Evansville",115,8.5,"Overlord Imperial IPA","Tin Man Brewing Company"
"849"," IN",166,1699,"American Blonde Ale",16,"Aurora",22,5.3,"Great Crescent Blonde Ale","Great Crescent Brewery"
"850"," IN",18,2622,"Fruit / Vegetable Beer",16,"Evansville",12,5.2,"Damascene Apricot Sour","Tin Man Brewing Company"
"851"," IN",26,2605,"Altbier",16,"Indianapolis",29,5.2,"Tip Off","Sun King Brewing Company"
"852"," IN",28,2602,"American IPA",16,"Columbus",45,5,"Citrafest","450 North Brewing Company"
"853"," IN",26,2084,"Scotch Ale / Wee Heavy",16,"Indianapolis",23,8.3,"PV Muckle (2013)","Sun King Brewing Company"
"854"," IN",178,2262,"American IPA",12,"Gary",33,7.5,"Sex and Candy","18th Street Brewery"
"855"," IN",22,2616,"Oatmeal Stout",16,"Martinsville",31,5.5,"Pole Barn Stout","Three Pints Brewing"
"856"," IN",26,660,"Belgian Strong Pale Ale",16,"Indianapolis",33,8,"Chaka","Sun King Brewing Company"
"857"," IN",166,1701,"American IPA",16,"Aurora",60,6.2,"Great Crescent IPA","Great Crescent Brewery"
"858"," IN",24,2609,"American Pale Ale (APA)",12,"Indianapolis",58,5.8,"Tribute","Indiana City Brewing"
"859"," IN",251,2019,"Kölsch",16,"Angola",33,4.5,"Enlighten","Chapman's Brewing"
"860"," IN",29,2601,"Dubbel",12,"Bargersville",22,8,"Deduction","Taxman Brewing Company"
"861"," IN",23,2612,"Belgian Pale Ale",16,"Valparaiso",33,5,"Father's Beer","Four Fathers Brewing "
"862"," IN",26,1656,"Scotch Ale / Wee Heavy",16,"Indianapolis",30,9,"Wee Muckle","Sun King Brewing Company"
"863"," IN",27,2604,"American Blonde Ale",16,"Mishawaka",23,4.9,"Blonde Czich","Evil Czech Brewery"
"864"," IN",166,615,"American Dark Wheat Ale",16,"Aurora",25,6,"Frosted Fields Winter Wheat","Great Crescent Brewery"
"865"," IN",206,1956,"American Pale Wheat Ale",12,"Lafayette",33,4.2,"Farmer's Daughter Wheat","People's Brewing Company"
"866"," IN",178,2261,"Oatmeal Stout",12,"Gary",33,7.7,"Black Exodus","18th Street Brewery"
"867"," IN",26,584,"Scotch Ale / Wee Heavy",16,"Indianapolis",30,9,"Wee Muckle (2011)","Sun King Brewing Company"
"868"," IN",26,1347,"American Porter",16,"Indianapolis",33,5.8,"Bourbon Barrel Cowbell","Sun King Brewing Company"
"869"," IN",22,2615,"American Pale Ale (APA)",16,"Martinsville",37,5.4,"Pale","Three Pints Brewing"
"870"," IN",26,698,"Dortmunder / Export Lager",16,"Indianapolis",24,5.2,"Indians Victory Lager (2012)","Sun King Brewing Company"
"871"," IN",251,2018,"Fruit / Vegetable Beer",16,"Angola",8,6.5,"Ale Cider","Chapman's Brewing"
"872"," IN",178,2097,"Saison / Farmhouse Ale",12,"Gary",33,6.9,"Garce Selé","18th Street Brewery"
"873"," IN",178,2098,"Saison / Farmhouse Ale",12,"Gary",33,7.3,"Regional Ring Of Fire","18th Street Brewery"
"874"," IN",18,2621,"Russian Imperial Stout",16,"Evansville",90,12,"Csar","Tin Man Brewing Company"
"875"," IN",22,2614,"California Common / Steam Beer",16,"Martinsville",27,5.3,"Yoshi's Nectar","Three Pints Brewing"
"876"," IN",18,2623,"American Porter",16,"Evansville",20,5.8,"Cafe Leche","Tin Man Brewing Company"
"877"," IN",316,1789,"American Blonde Ale",16,"Avon",33,4.9,"Lost River Blonde Ale","Cutters Brewing Company"
"878"," IN",27,2429,"American Porter",16,"Mishawaka",33,4.8,"Voodoo","Evil Czech Brewery"
"879"," IN",27,1967,"Czech Pilsener",16,"Mishawaka",48,5.4,"General George Patton Pilsner","Evil Czech Brewery"
"880"," IN",206,2168,"American IPA",12,"Lafayette",62,6.2,"Amazon Princess IPA","People's Brewing Company"
"881"," IN",26,394,"English Barleywine",16,"Indianapolis",60,9.9,"Johan the Barleywine","Sun King Brewing Company"
"882"," IN",349,1657,"American Pale Lager",12,"South Bend",33,4,"Leprechaun Lager","Four Horsemen Brewing Company"
"883"," IN",26,739,"Dortmunder / Export Lager",16,"Indianapolis",24,5.2,"Indianapolis Indians Lager","Sun King Brewing Company"
"884"," IN",25,2608,"American Brown Ale",16,"Michigan City",33,6.5,"Wrath of Pele","Burn 'Em Brewing"
"885"," IN",26,1996,"American IPA",16,"Indianapolis",75,6.4,"Fistful of Hops Green","Sun King Brewing Company"
"886"," IN",178,2265,"American Pale Ale (APA)",12,"Gary",33,6.6,"Devil's Cup","18th Street Brewery"
"887"," IN",507,780,"American Amber / Red Ale",12,"Fort Wayne",33,4.7,"T-6 Red Ale (2004)","Warbird Brewing Company"
"888"," IN",203,1950,"American IPA",16,"Bloomington",33,6,"Dragonfly IPA","Upland Brewing Company"
"889"," IN",316,1788,"Witbier",16,"Avon",33,5.4,"Monon Wheat","Cutters Brewing Company"
"890"," IN",28,2216,"Belgian Dark Ale",16,"Columbus",18,5.2,"Copperhead Amber","450 North Brewing Company"
"891"," IN",27,2432,"Belgian IPA",16,"Mishawaka",61,7,"White Reaper","Evil Czech Brewery"
"892"," IN",26,1420,"American IPA",16,"Indianapolis",77,7.5,"Grapefruit Jungle (GFJ)","Sun King Brewing Company"
"893"," IN",359,1623,"American IPA",16,"Shelbyville",33,7.2,"Lift Off IPA","Daredevil Brewing Company"
"894"," IN",21,2618,"American IPA",16,"Granger",46,7,"Thai.p.a","Bare Hands Brewery"
"895"," IN",19,2620,"Rye Beer",16,"Indianapolis",75,7.2,"Saucy Intruder","Black Acre Brewing Co."
"896"," IN",26,1314,"German Pilsener",16,"Indianapolis",33,5.4,"Popcorn Pilsner","Sun King Brewing Company"
"897"," IN",166,1990,"Fruit / Vegetable Beer",16,"Aurora",18,5.7,"Cherry Ale","Great Crescent Brewery"
"898"," IN",166,1702,"American Porter",16,"Aurora",33,5.6,"Bourbon Barrel Aged Coconut Porter","Great Crescent Brewery"
"899"," IN",26,1049,"English Barleywine",16,"Indianapolis",60,9.9,"Bourbon Barrel Johan","Sun King Brewing Company"
"900"," IN",26,1127,"Scottish Ale",16,"Indianapolis",23,5.4,"Bourbon Barrel Wee Mac","Sun King Brewing Company"
"901"," IN",26,1948,"Belgian IPA",16,"Indianapolis",33,5.8,"30 Min Coma","Sun King Brewing Company"
"902"," IN",18,1817,"Roggenbier",16,"Evansville",33,5.5,"Klingon Warnog Roggen Dunkel","Tin Man Brewing Company"
"903"," IN",26,213,"Scottish Ale",16,"Indianapolis",23,5.4,"Wee Mac Scottish-Style Ale","Sun King Brewing Company"
"904"," IN",25,2464,"American Pale Wheat Ale",16,"Michigan City",33,6.5,"Coconoats","Burn 'Em Brewing"
"905"," IN",316,1786,"American IPA",16,"Avon",33,6.3,"Half Court IPA","Cutters Brewing Company"
"906"," IN",178,2263,"American Double / Imperial IPA",12,"Gary",33,9,"Sinister","18th Street Brewery"
"907"," IN",22,2617,"American Pale Wheat Ale",16,"Martinsville",64,5.5,"Citra Faced","Three Pints Brewing"
"908"," IN",26,532,"American IPA",16,"Indianapolis",77,7.5,"Grapefruit Jungle (GFJ) (2011)","Sun King Brewing Company"
"909"," IN",166,930,"Märzen / Oktoberfest",16,"Aurora",25,5.7,"Great Crescent Oktoberfest Lager","Great Crescent Brewery"
"910"," IN",166,2303,"American Blonde Ale",16,"Aurora",22,5.3,"Beer Agent Re-Ignition","Great Crescent Brewery"
"911"," IN",178,2099,"Saison / Farmhouse Ale",12,"Gary",33,7.2,"Sophomoric Saison","18th Street Brewery"
"912"," IN",316,1787,"Scottish Ale",16,"Avon",33,8,"Floyd's Folly","Cutters Brewing Company"
"913"," IN",25,2072,"American IPA",16,"Michigan City",33,6.8,"MCA","Burn 'Em Brewing"
"914"," IN",166,626,"Dortmunder / Export Lager",16,"Aurora",27,5.7,"Aurora Lager (2011)","Great Crescent Brewery"
"915"," IN",25,2158,"American IPA",16,"Michigan City",86,7.2,"3:33 Black IPA","Burn 'Em Brewing"
"916"," IN",26,2000,"American IPA",16,"Indianapolis",75,6.3,"Fistful of Hops Orange","Sun King Brewing Company"
"917"," IN",26,55,"Cream Ale",16,"Indianapolis",20,5.3,"Sunlight Cream Ale","Sun King Brewing Company"
"918"," IN",166,455,"American Stout",16,"Aurora",65,7.5,"Bourbon's Barrel Stout","Great Crescent Brewery"
"919"," IN",27,2431,"American Pale Wheat Ale",16,"Mishawaka",33,5.1,"Bobblehead","Evil Czech Brewery"
"920"," IN",26,1389,"American Pale Ale (APA)",16,"Indianapolis",50,5.6,"Osiris Pale Ale","Sun King Brewing Company"
"921"," IN",26,1366,"Flanders Oud Bruin",16,"Indianapolis",23,6.3,"Stupid Sexy Flanders","Sun King Brewing Company"
"922"," IN",26,1367,"Russian Imperial Stout",16,"Indianapolis",75,9.9,"Bourbon Barrel Aged Timmie","Sun King Brewing Company"
"923"," IN",26,874,"Märzen / Oktoberfest",16,"Indianapolis",23,5.5,"Sun King Oktoberfest","Sun King Brewing Company"
"924"," IN",178,2131,"American Double / Imperial IPA",12,"Gary",33,8.6,"Cone Crusher","18th Street Brewery"
"925"," IN",26,934,"American Brown Ale",16,"Indianapolis",33,7,"The Deuce","Sun King Brewing Company"
"926"," IN",26,1128,"Irish Dry Stout",16,"Indianapolis",27,7.1,"Ring of Dingle","Sun King Brewing Company"
"927"," IN",25,2470,"Cream Ale",12,"Michigan City",33,6,"Kreamed Corn","Burn 'Em Brewing"
"928"," IN",26,1999,"American IPA",16,"Indianapolis",75,6.4,"Fistful Of Hops Blue","Sun King Brewing Company"
"929"," IN",26,2081,"Scotch Ale / Wee Heavy",16,"Indianapolis",23,5.3,"Port Barrel Wee Mac ","Sun King Brewing Company"
"930"," IN",28,2217,"Kölsch",16,"Columbus",15,4.6,"Honey Kolsch","450 North Brewing Company"
"931"," IN",25,2160,"American Pale Wheat Ale",16,"Michigan City",16,6.8,"Joey Wheat","Burn 'Em Brewing"
"932"," IN",27,2430,"American Pale Ale (APA)",16,"Mishawaka",33,5.2,"Lucky Dog","Evil Czech Brewery"
"933"," IN",166,478,"Witbier",16,"Aurora",13,5.1,"Great Crescent Belgian Style Wit","Great Crescent Brewery"
"934"," IN",203,2190,"American IPA",16,"Bloomington",50,4.5,"Campside Session IPA","Upland Brewing Company"
"935"," IN",25,2478,"American Pale Ale (APA)",12,"Michigan City",40,5.5,"Pale Alement","Burn 'Em Brewing"
"936"," IN",18,950,"Irish Red Ale",16,"Evansville",22,5.1,"Rivet Irish Red Ale","Tin Man Brewing Company"
"937"," IN",26,923,"Quadrupel (Quad)",16,"Indianapolis",24,9,"The Velvet Fog","Sun King Brewing Company"
"938"," IN",166,649,"American Brown Ale",16,"Aurora",36,4.5,"Great Crescent Brown Ale","Great Crescent Brewery"
"939"," IN",25,2054,"American Pale Ale (APA)",16,"Michigan City",40,5.5,"Pale Alement","Burn 'Em Brewing"
"940"," IN",28,2218,"English Strong Ale",16,"Columbus",50,9,"Ironman","450 North Brewing Company"
"941"," IN",17,2624,"Doppelbock",16,"Indianapolis",33,6.5,"Deflator","Flat 12 Bierwerks"
"942"," IN",166,1269,"American Porter",16,"Aurora",33,5.6,"Great Crescent Coconut Porter","Great Crescent Brewery"
"943"," IN",166,639,"Fruit / Vegetable Beer",16,"Aurora",18,5.7,"Cherry Ale (1)","Great Crescent Brewery"
"944"," IN",17,1610,"American IPA",16,"Indianapolis",104,6,"Half Cycle IPA","Flat 12 Bierwerks"
"945"," IN",26,54,"American Pale Ale (APA)",16,"Indianapolis",50,5.6,"Osiris Pale Ale (2010)","Sun King Brewing Company"
"946"," IN",166,389,"American Blonde Ale",16,"Aurora",22,5.3,"Great Crescent Blonde Ale (2011)","Great Crescent Brewery"
"947"," IN",206,2175,"American IPA",12,"Lafayette",77,6.5,"Mound Builder IPA","People's Brewing Company"
"948"," IN",18,949,"American Porter",16,"Evansville",50,5.2,"3 Gear Robust Porter","Tin Man Brewing Company"
"949"," IN",166,441,"American Porter",16,"Aurora",33,5.6,"Great Crescent Coconut Porter (2012)","Great Crescent Brewery"
"950"," IN",17,2284,"American Blonde Ale",16,"Indianapolis",27,5,"Hinchtown Hammer Down","Flat 12 Bierwerks"
"951"," IN",26,2082,"Scotch Ale / Wee Heavy",16,"Indianapolis",30,9,"Whip Fight","Sun King Brewing Company"
"952"," IN",25,2471,"American Double / Imperial IPA",12,"Michigan City",115,9.9,"Hopkick Dropkick","Burn 'Em Brewing"
